"Day","CAD_AUD","CHF_AUD","CNY_AUD","EUR_AUD","GBP_AUD","INR_AUD","JPY_AUD","NZD_AUD","PLN_AUD","USD_AUD","ZAR_AUD"
13633,0.9203,1.0006,6.3883,0.6077,0.41491,34.007,99.010002,1.1189,2.2984,0.829875,5.8537
13634,0.9192,1.0034,6.1372,0.6079,0.4138,33.991001,99.010002,1.1166,2.2955,0.826993,5.805
13635,0.9141,1.0012,6.3472,0.6067,0.41455,33.790001,99.07,1.1173,2.2786,0.82481,5.7831
13636,0.9116,1.0011,6.3368,0.60731,0.41399,33.703999,99.099998,1.1178,2.2755,0.823384,5.7199
13637,0.90782,0.99224,6.3112,0.60386,0.41392,33.186001,98.608002,1.1159,2.2577,0.821085,5.6763
13640,0.9086,0.999,6.3509,0.6064,0.4136,33.573002,98.980003,1.1185,2.2694,0.82481,5.6744
13641,0.9149,1.0081,6.3537,0.61106,0.41598,33.688,99.304001,1.125,2.2906,0.82802,5.711
13642,0.9153,1.0084,6.3681,0.6118,0.4151,33.612,99.400002,1.1289,2.286,0.827883,5.7072
13643,0.9167,1.0067,6.3525,0.6118,0.41675,34.006001,98.860001,1.1337,2.3057,0.825628,5.8028
13644,0.92668,1.0139,6.3799,0.61588,0.42,34.334999,100.059998,1.1343,2.308,0.833194,5.7971
13647,0.92069,1.0141,6.3819,0.61451,0.42052,33.841999,100.129997,1.1281,2.3113,0.83257,5.7836
13648,0.9153,1.0126,6.3976,0.61308,0.41969,34.074001,100.169998,1.12914,2.3182,0.83382,5.7589
13649,0.91,1.0085,6.3257,0.6101,0.41716,33.617001,99.580002,1.1246,2.311,0.825423,5.745
13650,0.90513,1.0101,6.1279,0.6099,0.41686,33.369999,99.830002,1.1271,2.3053,0.82352,5.7907
13651,0.89726,1.0108,6.3052,0.60968,0.41701,33.148998,99.737999,1.1278,2.3044,0.824131,5.7857
13654,0.8909,1.0096,6.2776,0.6098,0.4164,33.297001,99.762001,1.1242,2.2994,0.821625,5.7479
13655,0.8913,1.0083,6.2709,0.6094,0.4149,33.25,99.716003,1.1277,2.3024,0.82021,5.7925
13656,0.8912,1.0098,6.2971,0.61125,0.41431,33.318001,99.959999,1.12794,2.3116,0.822977,5.8112
13657,0.8871,1.0036,6.2459,0.6091,0.4119,33.118,99.25,1.1282,2.3223,0.818532,5.8332
13658,0.88458,1.0046,6.2574,0.60901,0.4128,32.902,99.702003,1.1265,2.3148,0.819605,5.8105
13661,0.8843,1.0058,6.1409,0.6088,0.4129,33.176998,99.68,1.1266,2.3129,0.819269,5.8117
13662,0.8781,1.002,6.2632,0.6085,0.41328,33.048,99.5,1.12614,2.3262,0.818599,5.8425
13663,0.8836,1.0082,6.2725,0.6124,0.4161,33.351002,100.046997,1.12571,2.334,0.822977,5.8693
13664,0.886,1.0142,6.3204,0.61538,0.4182,33.578999,100.830002,1.1221,2.3429,0.828432,5.8853
13665,0.88095,1.0269,6.3441,0.61843,0.41957,33.362999,101.489998,1.1179,2.3487,0.831808,5.8785
13668,0.8825,1.0199,6.3676,0.6183,0.4187,33.484001,101.533997,1.1163,2.348,0.834376,5.9432
13669,0.8888,1.0187,6.3858,0.61885,0.4198,33.609001,101.531998,1.1152,2.3655,0.8371,5.9893
13670,0.89,1.0232,6.4073,0.6231,0.4219,34.056,101.760002,1.1159,2.3833,0.841184,6.0508
13671,0.8941,1.0295,6.4341,0.6261,0.425,34.030998,101.649002,1.1186,2.4043,0.841397,6.1063
13672,0.89495,1.0403,6.44,0.63091,0.4283,34.286999,102.589996,1.1022,2.4177,0.843384,6.1202
13675,0.8931,1.0434,6.4518,0.63107,0.42798,34.151001,102.623001,1.1218,2.412,0.843028,6.0965
13676,0.8959,1.0428,6.4179,0.6311,0.4251,34.088001,102.147003,1.1209,2.418,0.840195,6.1181
13677,0.8962,1.0445,6.3919,0.6311,0.42571,34.064999,102.93,1.12154,2.4114,0.840124,6.0888
13678,0.892,1.0413,6.3583,0.62751,0.42422,33.881001,102.75,1.1129,2.3924,0.835981,5.9944
13679,0.89649,1.0428,6.3862,0.62783,0.4246,33.890999,103.650002,1.1132,2.3837,0.840477,5.9648
13682,0.9026,1.0462,6.4107,0.62798,0.42474,34.077999,104.239998,1.11684,2.3844,0.843028,5.972
13683,0.8984,1.0489,6.4282,0.6299,0.42542,34.394001,104.389999,1.115,2.377,0.846024,5.9682
13684,0.90025,1.0439,6.4263,0.6293,0.42325,34.132999,104.07,1.1115,2.3858,0.843597,6.0276
13685,0.9095,1.0507,6.4434,0.63239,0.42498,34.338001,104.82,1.10905,2.3908,0.846883,6.0412
13686,0.90731,1.0421,6.4397,0.62956,0.42346,34.187,105.050003,1.1059,2.3743,0.848608,6.0188
13689,0.9057,1.04,6.4318,0.6287,0.42366,34.414001,104.639999,1.1063,2.3783,0.847027,6.0689
13690,0.9049,1.0392,6.4394,0.629,0.4233,34.476002,104.099998,1.1028,2.3842,0.846167,6.0826
13691,0.89771,1.0314,6.3731,0.6238,0.41982,34.266998,103.360001,1.09872,2.3537,0.83949,5.984
13692,0.8967,1.0421,6.4436,0.62949,0.42273,34.473,104.230003,1.09923,2.3673,0.846812,5.9825
13693,0.90256,1.0357,6.436,0.62641,0.42213,34.258999,104.43,1.0993,2.3588,0.848176,5.956
13696,0.9065,1.039,6.5202,0.6302,0.4258,34.825001,104.989998,1.0977,2.3628,0.859476,5.9676
13697,0.9066,1.0398,6.4841,0.62822,0.42398,34.516998,104.739998,1.094,2.3601,0.855725,5.9728
13698,0.9065,1.0432,6.5064,0.6298,0.4251,34.66,105.190002,1.0962,2.3629,0.85778,5.967
13699,0.9041,1.042,6.4892,0.6296,0.4254,34.584,105.25,1.0934,2.3715,0.856384,5.9994
13700,0.88909,1.0322,6.4313,0.62205,0.42128,34.104,104.510002,1.0827,2.3631,0.848104,5.9227
13703,0.9016,1.0457,6.5239,0.63099,0.42659,34.599998,106.089996,1.10193,2.376,0.860215,5.9872
13704,0.9061,1.0318,6.4804,0.6239,0.4236,34.501999,104.169998,1.108,2.3478,0.859106,6.0177
13705,0.9095,1.0388,6.5128,0.6268,0.4244,34.772999,105.419998,1.1022,2.3598,0.862887,6.0533
13706,0.90667,1.0429,6.5422,0.6287,0.4271,35.081001,106.110001,1.1013,2.3544,0.867227,6.026
13707,0.91044,1.0443,6.5661,0.63024,0.42691,34.889999,105.959999,1.1053,2.3675,0.869263,6.055
13710,0.90959,1.0473,6.5853,0.6325,0.42773,35.02,106.120003,1.0985,2.3659,0.871688,6.0647
13711,0.9098,1.0471,6.5825,0.6327,0.4259,35.165001,106.43,1.1043,2.3646,0.872829,6.0718
13712,0.9159,1.0531,6.6271,0.6353,0.42718,35.391998,106.889999,1.1047,2.3812,0.877578,6.0744
13713,0.91789,1.0586,6.6484,0.63755,0.42942,35.377998,107.410004,1.1074,2.3869,0.879972,6.0317
13714,0.92196,1.0557,6.647,0.63597,0.42777,35.236,106.690002,1.1041,2.3923,0.880282,6.0492
13717,0.92386,1.0649,6.6705,0.6397,0.4288,35.367001,106.879997,1.0947,2.4025,0.883002,6.0127
13718,0.91336,1.0605,6.654,0.6375,0.4276,35.493999,105.843002,1.09583,2.413,0.883002,6.0531
13719,0.9217,1.0729,6.6669,0.64458,0.43085,35.589001,106.540001,1.1031,2.4413,0.885034,6.0812
13720,0.9184,1.0487,6.5729,0.6325,0.4249,35.023998,103.209999,1.1145,2.4144,0.871992,6.1678
13721,0.9062,1.033,6.4331,0.62469,0.42059,34.339001,101.029999,1.1136,2.3713,0.852079,6.0569
13724,0.9143,1.0322,6.47,0.6259,0.4231,34.714001,102.239998,1.1123,2.3674,0.858811,6.0916
13725,0.90838,1.023,6.4539,0.62278,0.4193,34.401001,100.849998,1.11781,2.3588,0.852006,6.0841
13726,0.9023,1.0281,6.4575,0.6247,0.4204,34.499001,101.610001,1.1145,2.367,0.854774,6.0722
13727,0.90366,1.032,6.4806,0.6261,0.4213,34.465,102.199997,1.1159,2.3683,0.858516,6.0777
13728,0.90356,1.0181,6.474,0.62189,0.41974,34.402,101.209999,1.1211,2.3506,0.857927,6.0617
13731,0.9024,1.0225,6.473,0.62193,0.42242,34.5,101.959999,1.12223,NA,0.858369,6.0322
13732,0.90204,1.0234,6.4633,0.62212,0.4228,34.486,101.580002,1.1212,2.3477,0.855066,6.0227
13733,0.9046,1.0315,6.5301,0.6249,0.42349,34.716,103.239998,1.1194,2.3491,0.863185,6.0546
13734,0.89891,1.0176,6.4335,0.6217,0.42044,34.394001,100.610001,1.13227,2.3451,0.850702,6.0842
13735,0.89005,1.0133,6.39,0.61751,0.4179,34.066002,100.18,1.1329,2.3222,0.845809,6.0616
13738,0.8873,1.0136,6.3761,0.6182,0.41805,33.952999,99.489998,1.1432,2.3315,0.841822,6.0477
13739,0.8909,1.0096,6.331,0.6162,0.41767,33.909,97.940002,1.149,2.3419,0.834585,6.1006
13740,0.8841,0.9976,6.2218,0.6096,0.4119,33.476002,95.209999,1.159,2.3295,0.818599,6.0748
13741,0.8541,0.9684,6.0288,0.5928,0.40082,32.685001,90.800003,1.1438,2.2516,0.796369,5.9101
13742,0.8467,0.96163,6.048,0.5914,0.40256,32.644001,91.127998,1.147,NA,0.798276,5.887
13745,0.8501,0.9714,6.1009,0.5981,0.4051,33.064999,92.529999,1.1506,NA,0.806192,5.9694
13746,0.8503,0.9641,6.0668,0.5934,0.4031,32.735001,91.18,1.15179,NA,0.799424,5.8788
13747,0.8578,0.976,6.1315,0.5968,0.40548,33.132,93.540001,1.1433,NA,0.809192,5.8453
13748,0.8612,0.9867,6.1872,0.6027,0.4078,33.334,94.769997,1.1475,NA,0.817394,5.9114
13749,0.86675,0.99173,6.2165,0.60314,0.40893,33.549999,95.978996,1.1458,NA,0.82481,5.947
13752,0.87116,0.993,6.2365,0.6055,0.411,33.783001,95.459999,1.156,NA,0.825968,5.9578
13753,0.8656,0.9769,6.1486,0.5979,0.40655,33.257999,93.019997,1.167,NA,0.813206,5.935
13754,0.8678,0.9814,6.1686,0.5985,0.40581,33.480999,94.82,1.16113,NA,0.819001,5.8556
13755,0.86359,0.9828,6.1533,0.5985,0.40534,33.486,94.660004,1.16137,NA,0.816927,5.8395
13756,0.86132,0.98541,6.1456,0.59816,0.40451,33.057999,94.519997,1.1615,NA,0.816527,5.8378
13759,0.8643,0.9929,6.1839,0.6031,0.4068,33.500999,95.080002,1.1685,2.2976,0.821423,5.9019
13760,0.86559,0.9981,6.2141,0.6057,0.4097,33.604,95.860001,1.1842,2.3111,0.8259,5.9486
13761,0.86663,0.9901,6.2084,0.6026,0.40727,33.588001,94.709999,1.195,2.2996,0.822977,5.9624
13762,0.87211,0.99575,6.2413,0.60544,0.40937,33.646999,95.709999,1.1964,2.3039,0.829394,5.961
13763,0.87037,0.98111,6.2123,0.59956,0.407,33.248001,93.646004,1.198,2.2858,0.826378,5.9691
13766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13767,0.86883,0.991,6.2628,0.6024,0.41,33.646999,95.260002,1.1794,2.2699,0.834028,5.9723
13768,0.87266,0.9972,6.3199,0.6055,0.4148,33.91,96.120003,1.1838,2.2802,0.842389,6.0022
13769,0.86419,0.989,6.2678,0.6019,0.41374,33.702,95.620003,1.1778,2.2716,0.835073,5.9828
13770,0.86666,1.0017,6.3003,0.60635,0.41887,33.786999,97.018997,1.1784,2.2855,0.842034,6.0041
13773,0.8562,0.9895,6.2567,0.601,0.4178,33.659,95.839996,1.17938,2.2703,0.833611,6.0135
13774,0.8619,1.0035,6.3362,0.6079,0.4222,34.200001,98.489998,1.1731,2.2882,0.850412,6.0324
13775,0.8675,1.012,6.4096,0.61237,0.4275,34.254002,99.220001,1.162,2.3033,0.855871,6.0586
13776,0.8661,1.0138,6.4971,0.6146,0.4301,34.278999,99.18,1.1665,2.312,0.865426,6.0927
13777,0.86526,1.0133,6.4708,0.61365,0.4283,34.304001,99.862,1.1633,2.3073,0.864977,6.0343
13780,0.8689,1.0167,6.5041,0.616,0.42893,34.188,99.610001,1.16295,2.3123,0.867227,6.029
13781,0.8774,1.0188,6.5446,0.61751,0.4327,34.662998,100.209999,1.173,2.3261,0.874279,6.1022
13782,0.8786,1.0229,6.5617,0.6191,0.43414,34.681999,100.970001,1.17579,2.337,0.875197,6.0695
13783,0.8808,1.0316,6.5903,0.6215,0.43374,34.889,101.620003,1.1673,2.3443,0.879662,6.0459
13784,0.88023,1.0294,6.6158,0.62066,0.43248,34.889999,101.769997,1.1666,2.3415,0.885897,6.0646
13787,0.8868,1.0444,6.6974,0.6281,0.43741,35.485001,103.550003,1.1667,2.361,0.894374,6.1079
13788,0.8821,1.0381,6.6251,0.6242,0.433,34.963001,102.250999,1.1659,2.3488,0.883783,6.1063
13789,0.8813,1.0414,6.5243,0.6259,0.43416,34.688999,102.879997,1.1719,2.3574,0.882768,6.1164
13790,0.8857,1.0438,6.6554,0.6287,0.4358,34.848,103.489998,1.1751,2.3648,0.888889,6.1392
13791,0.88313,1.059,6.7517,0.63674,0.44072,35.43,105.129997,1.1814,2.3856,0.900414,6.1391
13794,0.88138,1.0597,6.6973,0.6358,0.4388,35.165001,104.825996,1.1707,2.3824,0.893575,6.1195
13795,0.88376,1.0641,6.7431,0.6374,0.44142,35.224998,105.410004,1.1766,2.3837,0.899766,6.1416
13796,0.88063,1.0618,6.7342,0.6343,0.43937,35.155998,105.099998,1.17625,2.3775,0.897586,6.1611
13797,0.8789,1.0643,6.7626,0.634,0.44267,35.346001,105.720001,1.1665,2.363,0.900982,6.0618
13798,0.87934,1.0711,6.7639,0.63706,0.44364,35.216,106.199997,1.1642,2.3696,0.904486,6.0883
13801,0.87768,1.0626,6.7701,0.63343,0.44055,35.318001,105.559998,1.1782,2.3475,0.900171,6.1507
13802,0.8708,1.0517,6.6772,0.6276,0.43791,34.832001,104.059998,1.1892,2.3273,0.889917,6.1125
13803,0.86776,1.0498,6.6798,0.6264,0.4364,35.153999,103.75,1.18615,2.3177,0.890631,6.089
13804,0.873,1.048,6.7148,0.6266,0.43828,35.445,103.419998,1.1883,2.3094,0.896298,6.0803
13805,0.86229,1.0427,6.6798,0.6248,0.43531,35.07,102.349998,1.1934,2.2945,0.893815,6.0508
13808,0.86825,1.0452,6.6365,0.6261,0.43686,35.212002,101.615997,1.186,2.2833,0.888178,6.0108
13809,0.8683,1.0538,6.7214,0.63,0.4381,35.402,103.190002,1.1862,2.3058,0.898634,6.0093
13810,0.87607,1.05912,6.747,0.6336,0.4409,35.596001,103.213997,1.1947,2.3118,0.904077,6.0087
13811,0.8771,1.0582,6.7718,0.6341,0.44277,35.860001,103.527,1.1921,2.2983,0.90843,5.9496
13812,0.88134,1.067,6.8459,0.6367,0.44618,35.890999,104.660004,1.1951,2.3008,0.916926,5.9367
13815,0.87935,1.0742,6.8811,0.63963,0.44745,36.175999,105.800003,1.1967,2.3137,0.922594,6.0233
13816,0.8773,1.0659,6.8551,0.6371,0.44494,36.182999,105.580002,1.20122,2.3106,0.920471,6.0542
13817,0.88196,1.0797,6.9442,0.6436,0.44781,36.501999,107.489998,1.2056,2.3293,0.931793,6.0503
13818,0.8696,1.0586,6.834,0.6341,0.44036,35.921001,104.709999,1.20496,2.3148,0.915164,6.0274
13819,0.86224,1.0667,6.8668,0.63549,0.44162,36.097,105.900002,1.2072,2.3176,0.923361,6.042
13822,0.85948,1.0621,6.8504,0.6363,0.44256,36.175999,105.300003,1.1945,2.3147,0.921319,6.0582
13823,0.8559,1.06623,6.9273,0.6397,0.4463,36.537998,106.910004,1.1908,2.3204,0.931966,6.0654
13824,0.8628,1.0478,6.8873,0.6319,0.4402,36.182999,104.080002,1.2012,2.302,0.924642,6.0447
13825,0.8661,1.045,6.8722,0.6312,0.4396,36.398998,104.440002,1.193,2.2901,0.927386,6.027
13826,0.8616,1.0246,6.7578,0.62305,0.43691,35.605999,101.18,1.1912,2.2546,0.914829,6.0535
13829,0.8532,0.9931,6.5162,0.60555,0.428,34.544998,96.410004,1.1763,2.2046,0.879972,5.9871
13830,0.86112,1.0124,6.6663,0.6152,0.43343,35.416,99.959999,1.1801,2.2366,0.900576,6.0014
13831,0.8652,1.0061,6.6506,0.6115,0.4363,35.153999,99.68,1.1764,2.2267,0.896218,5.929
13832,0.8741,0.99631,6.5821,0.60691,0.434,34.799,98.059998,1.1729,2.2243,0.887626,5.9653
13833,0.86687,0.99596,6.6113,0.60864,0.43449,34.884998,98.876999,1.1798,2.2335,0.891186,5.9535
13836,0.8679,0.9833,6.5359,0.6013,0.43039,34.549999,96.800003,1.1718,2.2158,0.882379,5.9669
13837,0.874,0.9849,6.5826,0.6006,0.4312,34.877998,97.739998,1.1669,2.202,0.891107,5.9434
13838,0.8576,0.957,6.4181,0.5847,0.421,34.120998,94.125999,1.15747,2.1555,0.869187,5.922
13839,0.8592,0.9603,6.4531,0.58706,0.42283,34.409,94.639999,1.1579,2.1635,0.872372,5.9131
13840,0.86756,0.96637,6.4901,0.59256,0.42892,34.723999,94.992996,1.1561,2.177,0.87727,5.9839
13843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13844,0.8737,0.96951,6.4634,0.5912,0.42433,34.851002,95.480003,1.154,2.1688,0.877578,6.1284
13845,0.8742,0.9843,6.5019,0.597,0.4262,35.108002,97.419998,1.14952,2.1709,0.886211,6.068
13846,0.88005,0.98616,6.5104,0.5981,0.42796,34.943001,96.889999,1.1444,2.1722,0.883236,6.0144
13847,0.88453,1.0016,6.5296,0.60219,0.42892,34.851002,98.25,1.1528,2.1765,0.885504,6.0053
13850,0.8805,0.9927,6.5062,0.6003,0.4267,34.780998,97.290001,1.1512,2.1641,0.881213,5.9883
13851,0.88267,0.97433,6.4385,0.59063,0.4235,34.327,95.809998,1.1443,2.1326,0.872372,5.9419
13852,0.8806,0.9828,6.4586,0.59652,0.4295,34.334,96.599998,1.1283,2.1369,0.871004,5.8953
13853,0.8868,0.99182,6.5007,0.5998,0.43349,34.646,97.949997,1.1304,2.1475,0.879817,5.916
13854,0.88165,0.98974,6.485,0.59855,0.43243,34.551998,97.956001,1.13,2.1328,0.877501,5.8806
13857,0.8907,0.99868,6.5392,0.6017,0.4329,34.825001,98.959999,1.1313,2.1423,0.885583,5.8984
13858,0.8872,0.9904,6.4789,0.5978,0.4305,34.458,97.199997,1.1271,2.1437,0.877193,5.969
13859,0.89479,1.0033,6.5045,0.6012,0.4323,34.764999,99.120003,1.1247,2.1462,0.884721,5.9383
13860,0.895,1.002,6.4412,0.6001,0.4298,34.539001,98.589996,1.1231,2.16,0.878426,5.9129
13861,0.87616,0.99172,6.3391,0.59709,0.42736,33.742001,97.632004,1.1223,2.1512,0.862515,5.9153
13864,0.8623,0.9857,6.3021,0.5951,0.4244,33.771,96.790001,1.139,2.1535,0.858295,5.9278
13865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13866,0.8599,0.99109,6.3008,0.59659,0.4298,33.896,97.217003,1.1372,2.1563,0.85859,5.9544
13867,0.85899,0.99474,6.3213,0.5992,0.43288,33.923,97.169998,1.1279,2.1647,0.859033,6.0398
13868,0.85855,0.99922,6.3523,0.60147,0.43577,33.856998,98.704002,1.1311,2.1797,0.865876,6.0521
13871,0.8578,1.0074,6.2873,0.60514,0.44029,34.207001,99.440002,1.1347,2.1816,0.871916,6.0745
13872,0.85773,1.0085,6.3859,0.60438,0.4401,34.034,99.410004,1.1369,2.1792,0.870625,6.06
13873,0.8565,1.0062,6.374,0.6033,0.4405,34.480999,99.849998,1.1378,2.1746,0.874738,6.0841
13874,0.8599,1.0002,6.401,0.6002,0.4397,34.389,99.839996,1.135,2.1645,0.877578,6.0271
13875,0.85621,0.98417,6.3697,0.59368,0.43841,34.235001,98.084999,1.1305,2.1374,0.874279,5.9444
13878,0.87141,0.98892,6.3133,0.59844,0.44011,34.507999,97.57,1.1396,2.1548,0.874279,5.9919
13879,0.8703,0.99186,6.4341,0.5995,0.44111,34.362,98.050003,1.14,NA,0.877116,5.9934
13880,0.8784,0.98889,6.4448,0.60038,0.4459,34.805,96.559998,1.1395,2.1663,0.884017,6.0255
13881,0.8716,0.9799,6.3944,0.5979,0.4466,34.689999,96.550003,1.1409,2.151,0.881601,6.0253
13882,0.87685,0.96973,6.3717,0.59375,0.44381,34.252998,95.168999,1.1383,2.1296,0.876578,6.0202
13885,0.87658,0.9742,6.3251,0.5934,0.44303,34.183998,95.220001,1.1345,2.1426,0.871916,6.0242
13886,0.8831,0.9777,6.3824,0.59773,0.44586,34.467999,95.800003,1.1434,2.1475,0.879585,6.0771
13887,0.89181,0.986,6.4038,0.6023,0.451,34.617001,97.040001,1.1407,2.1667,0.88308,6.0374
13888,0.902,0.9873,6.4677,0.6043,0.45598,35.077999,98.050003,1.1382,2.1643,0.894614,6.0749
13889,0.90951,0.98147,6.4702,0.60346,0.45546,34.841999,97.367996,1.1373,2.1539,0.893017,6.0179
13892,0.9138,0.982,6.5038,0.60405,0.4595,35.234001,97.199997,1.1382,2.1562,0.898392,6.042
13893,0.8991,0.964,6.4033,0.5968,0.4512,34.639999,94.290001,1.1356,2.134,0.883783,6.0224
13894,0.8986,0.9656,6.3347,0.59916,0.44781,34.414001,94.330002,1.1429,2.1564,0.878966,6.1039
13895,0.8982,0.9603,6.3394,0.5961,0.4428,34.217999,92.809998,1.1432,2.1548,0.873362,6.1838
13896,0.90405,0.96749,6.3658,0.60212,0.45043,34.481998,94.028999,1.1571,2.1757,0.880437,6.2281
13899,0.8879,0.9518,6.2035,0.5945,0.4415,33.838001,90.540001,1.1575,2.171,0.857265,6.1982
13900,0.8957,0.95665,6.2888,0.5954,0.4446,34.166,93.379997,1.1389,2.1564,0.872372,6.169
13901,0.8932,0.9527,6.2761,0.5963,0.4458,34.451,93.099998,1.1421,2.1589,0.872829,6.1531
13902,0.8863,0.959,6.3497,0.5974,0.44607,34.757999,94.559998,1.1389,2.1568,0.882924,6.1666
13903,0.88744,0.96749,6.3459,0.60074,0.44507,34.546001,94.156998,1.1438,2.1588,0.882068,6.2986
13906,0.8921,0.9678,6.3818,0.6007,0.4473,34.901001,95.010002,1.1411,2.1725,0.888494,6.3803
13907,0.8868,0.9714,6.3772,0.6013,0.44643,34.838001,95.059998,1.1416,2.177,0.888573,6.3932
13908,0.8806,0.9594,6.3327,0.5965,0.446,34.803001,93.989998,1.1378,2.153,0.884721,6.507
13909,0.8965,0.9676,6.4154,0.6022,0.4497,35.228001,95.099998,1.1374,2.1678,0.895415,6.6726
13910,0.89852,0.98452,6.504,0.61102,0.4599,35.514999,96.318001,1.1385,2.1866,0.904568,6.6506
13913,0.90213,0.9873,6.5182,0.61207,0.4594,35.640999,96.800003,1.1448,2.1816,0.90777,6.7709
13914,0.9028,0.9844,6.4266,0.612,0.4559,35.347,95.379997,1.1449,2.1996,0.895977,6.8684
13915,0.8993,0.9789,6.4172,0.6103,0.4552,35.308998,94.870003,1.1363,2.1955,0.892379,6.8589
13916,0.9026,0.9872,6.4285,0.6177,0.4604,35.303001,95.959999,1.1371,2.2244,0.894775,6.8669
13917,0.89368,0.99006,6.415,0.61645,0.45923,35.316002,95.952003,1.1342,2.233,0.894775,6.9653
13920,0.9057,0.9959,6.4901,0.623,0.4633,35.731998,96.540001,1.147,2.2485,0.904077,7.0236
13921,0.9037,0.9953,6.4889,0.6194,0.46087,35.744999,96.940002,1.144,2.2335,0.903669,6.974
13922,0.8947,0.9936,6.4466,0.6159,0.45685,35.541,97.07,1.1421,2.2124,0.897022,6.9236
13923,0.9016,0.9887,6.469,0.6157,0.45789,35.671001,97.160004,1.1456,2.208,0.902039,6.9222
13924,0.91329,0.9913,6.4994,0.61805,0.46226,35.838001,97.651001,1.1494,2.2103,0.907523,6.9413
13927,0.9233,1.0097,6.5537,0.6254,0.4699,36.326,99.120003,1.1497,2.2349,0.916506,6.9504
13928,0.9351,1.0077,6.5806,0.6251,0.4727,36.563,99.379997,1.1526,2.2345,0.921319,7.0641
13929,0.931,1.0095,6.5313,0.62441,0.47344,36.904999,99.309998,1.1504,2.2287,0.919794,7.1851
13930,0.9295,1.0017,6.5507,0.62027,0.4681,36.695,98.699997,1.1476,2.212,0.919371,7.1694
13931,0.93106,0.99823,6.5588,0.62081,0.46793,36.749001,98.665001,1.1417,2.2192,0.920895,7.1142
13934,0.9235,1.0099,6.6203,0.6253,0.47179,37.035,100.199997,1.1392,2.2074,0.927988,7.0872
13935,0.9167,1.0041,6.6204,0.6226,0.4697,37.167999,100.269997,1.1429,2.1961,0.933968,7.0323
13936,0.9241,1.001,6.7215,0.6229,0.47474,37.389,100.160004,1.1552,2.1889,0.941797,6.9976
13937,0.9227,0.9933,6.7042,0.6222,0.4748,37.622002,99.160004,1.1605,2.183,0.945358,7.1509
13938,0.91739,0.96869,6.5964,0.61181,0.4672,37.060001,96.450996,1.1574,2.1584,0.929714,7.2709
13941,0.929,0.9774,6.6547,0.61767,0.4733,37.813,97.18,1.1634,2.1714,0.939496,7.28
13942,0.921,0.9628,6.5723,0.60909,0.4665,37.255001,95.760002,1.1578,2.1471,0.926784,7.3059
13943,0.9198,0.968,6.6302,0.6113,0.4689,37.532001,97.059998,1.1625,2.1565,0.934317,7.2627
13944,0.9149,0.9495,6.581,0.6038,0.46179,37.223,95.300003,1.1648,2.1556,0.929368,7.4802
13945,0.91747,0.95067,6.5672,0.6035,0.46009,37.317001,95.068001,1.1656,2.1477,0.927816,7.3966
13948,0.9119,0.9326,6.5037,0.5968,0.4561,36.937,92.860001,1.1604,2.1257,0.916422,7.3634
13949,0.9198,0.9579,6.5802,0.6048,0.4625,37.240002,95.82,1.1566,2.1368,0.928764,7.2391
13950,0.9266,0.9495,6.6139,0.60212,0.4616,37.403999,94.970001,1.1594,2.1258,0.935979,7.3555
13951,0.9304,0.955,6.6803,0.6051,0.4649,37.948002,95.169998,1.1566,2.1384,0.945358,7.4793
13952,0.92773,0.93621,6.6409,0.60089,0.46639,37.550999,92.946999,1.151,2.1162,0.938967,7.4336
13955,0.9156,0.9056,6.4598,0.5843,0.4606,37.18,89.260002,1.1485,2.0671,0.920641,7.4706
13956,0.92,0.9289,6.6364,0.59375,0.4628,37.349998,92.82,1.1479,2.0888,0.93006,7.3916
13957,0.9241,0.9103,6.4481,0.5841,0.4603,36.659,90.099998,1.1417,2.0605,0.913826,7.3945
13958,0.9213,0.9066,6.3343,0.5832,0.45361,36.284,89.449997,1.1352,2.062,0.900739,7.3925
13959,0.91717,0.90438,6.1138,0.5714,0.44447,35.386002,89.310997,1.1357,2.063,0.897424,NA
13962,0.9264,0.9267,6.4025,0.5893,0.4574,36.505001,91.669998,1.1328,2.0783,0.909918,NA
13963,0.9328,0.9241,6.4476,0.5867,0.45746,36.698002,91.660004,1.1362,2.0679,0.916506,NA
13964,0.9363,0.9118,6.4288,0.581,0.4578,36.827999,91.169998,1.1425,2.0468,0.919794,NA
13965,0.9351,0.9132,6.4339,0.5822,0.4586,36.771999,91.57,1.1411,2.0444,0.920641,NA
13966,0.93564,0.90946,6.4145,0.58156,0.46091,36.269001,90.856003,1.1515,2.0318,0.917095,NA
13969,0.9363,0.9083,6.4125,0.5795,0.4603,36.431999,91.199997,1.1636,2.0354,0.913826,NA
13970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13971,0.9273,0.9216,6.3815,0.583,0.4597,36.478001,93.489998,1.1587,2.0292,0.91416,NA
13972,0.9197,0.9251,6.4137,0.5845,0.459,36.504002,93.669998,1.1644,2.0307,0.915583,NA
13973,0.92669,0.92634,6.4555,0.58555,0.46262,36.651001,93.549004,1.1682,2.0348,0.921999,NA
13976,0.9366,0.9366,6.4716,0.5889,0.46521,36.889,94.730003,1.1618,2.0366,0.925241,NA
